frame_index,stamp_sec,stamp_nsec,base_link_x,base_link_y,base_link_yaw,base_link_op_x,base_link_op_y,base_link_op_yaw
2527,11538,429000000,-4.119309,-4.196450,-1.540826,-4.449983,-6.088384,-1.444298
2528,11538,529000000,-4.116313,-4.296405,-1.540806,-4.435655,-6.187368,-1.410612
2529,11538,630000000,-4.113313,-4.396360,-1.540797,-4.408486,-6.283330,-1.355693
2530,11538,730000000,-4.112869,-4.493990,-1.543888,-4.384016,-6.380384,-1.310026
2531,11538,829000000,-4.110178,-4.593954,-1.543878,-4.355414,-6.482828,-1.224096
2532,11538,929000000,-4.107486,-4.693917,-1.543878,-4.323258,-6.549918,-1.146114
2533,11539,29000000,-4.095235,-4.781917,-1.537457,-4.279143,-6.635258,-1.071355
2534,11539,129000000,-4.091901,-4.881861,-1.537458,-4.233980,-6.681950,-1.008697
2535,11539,229000000,-4.099573,-4.977580,-1.537355,-4.179842,-6.759936,-0.950423
2536,11539,330000000,-4.096228,-5.077525,-1.537333,-4.133359,-6.814490,-0.898064
2537,11539,429000000,-4.092882,-5.177469,-1.537333,-4.075197,-6.901957,-0.854076
2538,11539,529000000,-4.095883,-5.280139,-1.541348,-4.007329,-6.972480,-0.801836
2539,11539,630000000,-4.092936,-5.380095,-1.541311,-3.935347,-7.041477,-0.758775
2540,11539,730000000,-4.089987,-5.480052,-1.541311,-3.852956,-7.104590,-0.706386
2541,11539,829000000,-4.087247,-5.577224,-1.543328,-3.773423,-7.167469,-0.661345
2542,11539,930000000,-4.081381,-5.677016,-1.446372,-3.682854,-7.232205,-0.619677
2543,11540,30000000,-4.059264,-5.774638,-1.261736,-3.602776,-7.293594,-0.596836
2544,11540,130000000,-4.012083,-5.861846,-1.055961,-3.516712,-7.347798,-0.551811
2545,11540,229000000,-3.956075,-5.946323,-1.040897,-3.428038,-7.397418,-0.507811
2546,11540,330000000,-3.901421,-6.031212,-1.040896,-3.337742,-7.443664,-0.471198
2547,11540,429000000,-3.843179,-6.116585,-1.041752,-3.235560,-7.498715,-0.439984
2548,11540,530000000,-3.790572,-6.202203,-1.041753,-3.143101,-7.539574,-0.419524
2549,11540,630000000,-3.738567,-6.288026,-1.041751,-3.049960,-7.578411,-0.402016
2550,11540,730000000,-3.690973,-6.371733,-1.046519,-2.956483,-7.615996,-0.382391
2551,11540,830000000,-3.640130,-6.458053,-1.046518,-2.849848,-7.643876,-0.358719
2552,11540,930000000,-3.588100,-6.538774,-1.045761,-2.755110,-7.677426,-0.339242
2553,11541,30000000,-3.537582,-6.625183,-1.045760,-2.659785,-7.708983,-0.326734
2554,11541,130000000,-3.481491,-6.721088,-1.046791,-2.576707,-7.757477,-0.329645
2555,11541,229000000,-3.431264,-6.807613,-1.046794,-2.481398,-7.788566,-0.317853
2556,11541,330000000,-3.381097,-6.894157,-1.046834,-2.385776,-7.818486,-0.293197
2557,11541,430000000,-3.333653,-6.978702,-1.049903,-2.294292,-7.854274,-0.265071
2558,11541,530000000,-3.283827,-7.065424,-1.049927,-2.197038,-7.878201,-0.239099
2559,11541,630000000,-3.234021,-7.152151,-1.049953,-2.099243,-7.899717,-0.218709
2560,11541,730000000,-3.179910,-7.235356,-1.014681,-1.991997,-7.914820,-0.197066
2561,11541,830000000,-3.121898,-7.316815,-0.890384,-1.893516,-7.932691,-0.185740
2562,11541,930000000,-3.051998,-7.388691,-0.743085,-1.794964,-7.950003,-0.180100
2563,11542,30000000,-2.957744,-7.443447,-0.583974,-1.693854,-7.955815,-0.170673
2564,11542,130000000,-2.866263,-7.487312,-0.408975,-1.595217,-7.972045,-0.164820
2565,11542,230000000,-2.769895,-7.519671,-0.383800,-1.496471,-7.987754,-0.163793
2566,11542,330000000,-2.675553,-7.554399,-0.383205,-1.396886,-8.010303,-0.165427
2567,11542,429000000,-2.581324,-7.589667,-0.383201,-1.298195,-8.026367,-0.161090
2568,11542,530000000,-2.487642,-7.625727,-0.383200,-1.199411,-8.041836,-0.149341
2569,11542,629000000,-2.394291,-7.662245,-0.375623,-1.088998,-8.047586,-0.129778
2570,11542,730000000,-2.293242,-7.691111,-0.259019,-0.989730,-8.059611,-0.119013
2571,11542,830000000,-2.201628,-7.717927,-0.094591,-0.890290,-8.070800,-0.112221
2572,11542,930000000,-2.100944,-7.714816,0.106713,-0.794633,-8.078423,-0.109961
2573,11543,30000000,-1.999736,-7.701686,0.133177,-0.695186,-8.089083,-0.106436
2574,11543,130000000,-1.900175,-7.684197,0.133170,-0.595697,-8.099217,-0.102504
2575,11543,230000000,-1.800722,-7.667794,0.133179,-0.495072,-8.102468,-0.093972
2576,11543,330000000,-1.702972,-7.653017,0.132831,-0.395469,-8.111273,-0.088089
2577,11543,430000000,-1.603664,-7.638121,0.132820,-0.295830,-8.119627,-0.084091
2578,11543,529000000,-1.504406,-7.623692,0.132833,-0.199046,-8.127784,-0.080080
2579,11543,630000000,-1.404356,-7.601861,0.133749,-0.099353,-8.135432,-0.074535
2580,11543,730000000,-1.305175,-7.587925,0.133776,0.000398,-8.142312,-0.068527
2581,11543,830000000,-1.212629,-7.563218,0.134334,0.111602,-8.138109,-0.055095
2582,11543,930000000,-1.113491,-7.549526,0.134304,0.211473,-8.142971,-0.048652
2583,11544,29000000,-1.014364,-7.535926,0.134317,0.311364,-8.147432,-0.047244
2584,11544,130000000,-0.903346,-7.509227,0.140391,0.412983,-8.147937,-0.045731
2585,11544,230000000,-0.804317,-7.495134,0.140389,0.512876,-8.152318,-0.041428
2586,11544,330000000,-0.705291,-7.481072,0.140390,0.612799,-8.155982,-0.036691
2587,11544,429000000,-0.606268,-7.467033,0.140390,0.708094,-8.163462,-0.028554
2588,11544,530000000,-0.506859,-7.443589,0.143751,0.808061,-8.165710,-0.021414
2589,11544,630000000,-0.407887,-7.429244,0.143716,0.908042,-8.167244,-0.011452
2590,11544,730000000,-0.298348,-7.414691,0.145084,1.015264,-8.168581,-0.001493
2591,11544,829000000,-0.199397,-7.400225,0.145082,1.115260,-8.168022,0.007917
2592,11544,930000000,-0.100447,-7.385762,0.145092,1.215248,-8.166426,0.015683
2593,11545,30000000,0.000811,-7.372323,0.147993,1.299104,-8.169171,0.017718
2594,11545,130000000,0.099718,-7.357576,0.147989,1.399073,-8.166611,0.025339
2595,11545,230000000,0.198625,-7.342829,0.147982,1.499020,-8.163297,0.038195
2596,11545,330000000,0.305872,-7.320397,0.152572,1.590064,-8.158136,0.051081
2597,11545,430000000,0.404711,-7.305198,0.152572,1.699874,-8.151465,0.063466
2598,11545,530000000,0.503549,-7.289999,0.152573,1.789644,-8.144956,0.069399
2599,11545,630000000,0.601173,-7.283566,0.144094,1.903393,-8.141334,0.073282
2600,11545,730000000,0.710033,-7.267771,0.144093,2.003065,-8.133140,0.081716
2601,11545,830000000,0.808996,-7.253411,0.144097,2.102647,-8.123912,0.100325
2602,11545,930000000,0.911291,-7.234566,0.149968,2.210756,-8.104847,0.123072
2603,11546,30000000,1.010169,-7.219624,0.149968,2.309838,-8.091176,0.141821
2604,11546,130000000,1.109046,-7.204682,0.149965,2.408657,-8.075673,0.150018
2605,11546,230000000,1.198798,-7.199745,0.143120,2.504857,-8.062646,0.162693
2606,11546,330000000,1.297776,-7.185484,0.143114,2.603286,-8.044818,0.179361
2607,11546,430000000,1.396753,-7.171222,0.143083,2.701355,-8.025089,0.211482
2608,11546,530000000,1.492533,-7.161096,0.139027,2.802789,-7.985694,0.244669
2609,11546,630000000,1.591568,-7.147237,0.139030,2.899249,-7.959053,0.280697
2610,11546,730000000,1.690603,-7.133378,0.139025,2.994217,-7.927382,0.339801
2611,11546,830000000,1.791605,-7.111864,0.145757,3.048101,-7.897373,0.379651
2612,11546,930000000,1.890544,-7.097337,0.145783,3.136006,-7.858832,0.426084
2613,11547,30000000,1.989483,-7.082810,0.145758,3.223371,-7.814689,0.466645
2614,11547,130000000,2.083427,-7.062179,0.151192,3.295302,-7.760461,0.514909
2615,11547,230000000,2.182286,-7.047115,0.151202,3.380072,-7.707656,0.556713
2616,11547,330000000,2.281090,-7.031706,0.176948,3.463066,-7.651272,0.608888
2617,11547,429000000,2.378138,-7.007719,0.315532,3.539437,-7.592531,0.650672
2618,11547,530000000,2.455957,-6.959673,0.497650,3.616929,-7.528116,0.704536
2619,11547,630000000,2.537587,-6.900393,0.677157,3.670414,-7.476036,0.744497
2620,11547,730000000,2.603034,-6.837269,0.678626,3.744609,-7.413513,0.797036
2621,11547,830000000,2.679069,-6.770979,0.678622,3.791658,-7.358708,0.836160
2622,11547,930000000,2.755614,-6.705666,0.678621,3.852803,-7.285608,0.890098
2623,11548,30000000,2.820070,-6.641681,0.682437,3.889193,-7.226263,0.928754
2624,11548,130000000,2.894935,-6.574873,0.767847,3.943449,-7.147990,0.982161
2625,11548,230000000,2.963826,-6.501787,0.794270,3.994749,-7.064371,1.018108
2626,11548,330000000,3.014387,-6.420412,0.801121,4.047318,-6.983828,1.054413
2627,11548,430000000,3.083167,-6.347505,0.801122,4.094170,-6.894474,1.083373
2628,11548,530000000,3.146535,-6.268944,0.808245,4.138905,-6.803445,1.123453
2629,11548,630000000,3.212656,-6.193777,0.900554,4.179823,-6.710349,1.154045
2630,11548,730000000,3.267999,-6.110188,1.050591,4.212805,-6.621029,1.194466
2631,11548,830000000,3.307811,-6.017723,1.228725,4.247307,-6.525373,1.219459
2632,11548,930000000,3.333474,-5.900068,1.423398,4.279688,-6.429150,1.251387
2633,11549,30000000,3.335627,-5.798109,1.523742,4.308178,-6.331864,1.299507
2634,11549,129000000,3.335488,-5.696476,1.523729,4.326025,-6.223842,1.333620
2635,11549,230000000,3.336713,-5.595319,1.523725,4.347158,-6.125029,1.362656
2636,11549,330000000,3.347625,-5.503956,1.554648,4.367704,-6.016044,1.375374
2637,11549,430000000,3.341678,-5.403348,1.666154,4.389582,-5.924311,1.391687
2638,11549,530000000,3.318539,-5.294881,1.862831,4.407192,-5.815090,1.409627
2639,11549,630000000,3.275820,-5.203602,2.078614,4.421100,-5.715572,1.441085
2640,11549,730000000,3.212262,-5.123179,2.290365,4.436789,-5.599755,1.461800
2641,11549,830000000,3.128383,-5.048412,2.330918,4.445304,-5.499787,1.491818
2642,11549,930000000,3.054005,-4.978295,2.330720,4.451151,-5.399679,1.506649
2643,11550,30000000,2.981167,-4.907484,2.330525,4.445790,-5.293851,1.543167
2644,11550,130000000,2.896466,-4.836029,2.332494,4.446557,-5.193664,1.556056
2645,11550,230000000,2.825438,-4.764485,2.332113,4.445815,-5.093521,1.583743
2646,11550,330000000,2.755011,-4.692669,2.331797,4.447814,-4.996025,1.595493
2647,11550,430000000,2.671906,-4.621325,2.330348,4.442883,-4.896052,1.634943
2648,11550,530000000,2.595547,-4.550122,2.336391,4.431602,-4.796570,1.712808
2649,11550,630000000,2.522798,-4.477799,2.333002,4.408999,-4.716440,1.793026
2650,11550,730000000,2.453388,-4.405602,2.332962,4.387439,-4.649871,1.856443
2651,11550,830000000,2.384087,-4.333362,2.333072,4.356012,-4.561653,1.938537
2652,11550,929000000,2.314856,-4.261098,2.333172,4.321437,-4.501473,1.988080
2653,11551,30000000,2.241408,-4.193692,2.331648,4.278299,-4.417371,2.069901
2654,11551,130000000,2.172375,-4.121293,2.331635,4.239016,-4.357339,2.112212
2655,11551,230000000,2.103368,-4.048884,2.331718,4.181643,-4.277705,2.190591
2656,11551,330000000,2.034379,-3.976470,2.331530,4.135101,-4.222205,2.239667
2657,11551,430000000,1.965820,-3.909929,2.335991,4.072048,-4.149848,2.308902
2658,11551,530000000,1.896555,-3.837792,2.335628,4.017882,-4.097114,2.356912
2659,11551,630000000,1.827320,-3.765629,2.335260,3.946827,-4.031926,2.418975
2660,11551,730000000,1.758112,-3.693442,2.334986,3.891669,-3.992062,2.468175
2661,11551,830000000,1.679267,-3.626630,2.315225,3.816076,-3.933146,2.505762
2662,11551,930000000,1.616133,-3.549131,2.184695,3.734328,-3.877402,2.560866
2663,11552,30000000,1.563449,-3.463886,2.132517,3.647760,-3.824129,2.604344
2664,11552,130000000,1.511652,-3.378119,2.132449,3.557368,-3.774803,2.655880
2665,11552,230000000,1.467544,-3.286287,2.128556,3.470800,-3.728990,2.693670
2666,11552,330000000,1.415395,-3.200843,2.128627,3.376089,-3.687169,2.731298
2667,11552,430000000,1.363023,-3.115567,2.128630,3.280399,-3.648148,2.759568
2668,11552,530000000,1.310500,-3.030409,2.128479,3.183753,-3.612501,2.790782
2669,11552,630000000,1.262402,-2.948551,2.051527,3.098420,-3.580999,2.812254
2670,11552,730000000,1.223236,-2.856428,1.932908,3.000852,-3.550454,2.839955
2671,11552,830000000,1.189902,-2.761877,1.933039,2.902982,-3.522147,2.864183
2672,11552,930000000,1.155979,-2.667615,1.933075,2.804630,-3.496794,2.890840
2673,11553,30000000,1.118450,-2.562540,1.935419,2.689174,-3.464707,2.909334
2674,11553,130000000,1.083569,-2.468721,1.935447,2.590372,-3.443527,2.929417
2675,11553,230000000,1.048464,-2.375015,1.935477,2.491470,-3.423876,2.946263
2676,11553,330000000,1.009894,-2.274854,1.933761,2.396994,-3.401071,2.966250
2677,11553,430000000,0.971122,-2.171877,1.933800,2.297634,-3.385782,2.987377
2678,11553,529000000,0.940282,-2.087305,1.887984,2.188201,-3.370330,2.991918
2679,11553,630000000,0.946363,-1.981531,1.732046,2.081608,-3.361766,2.988208
2680,11553,730000000,0.939545,-1.871389,1.614952,1.982615,-3.346270,2.966246
2681,11553,829000000,0.937994,-1.770948,1.614808,1.884598,-3.325892,2.893856
2682,11553,929000000,0.935650,-1.670653,1.614868,1.809053,-3.302795,2.808575
2683,11554,30000000,0.963319,-1.562250,1.609405,1.745584,-3.273906,2.732082
2684,11554,130000000,0.960519,-1.462124,1.609457,1.686207,-3.242040,2.682303
2685,11554,230000000,0.982657,-1.363199,1.608535,1.609283,-3.186109,2.630402
2686,11554,330000000,0.979419,-1.263166,1.608638,1.550940,-3.147214,2.579633
2687,11554,430000000,0.976012,-1.163163,1.608685,1.472891,-3.093822,2.528421
2688,11554,530000000,0.970302,-1.063578,1.612389,1.415355,-3.053787,2.478776
2689,11554,630000000,0.966331,-0.963626,1.612430,1.342057,-2.992190,2.427884
2690,11554,730000000,0.962295,-0.863685,1.612403,1.290653,-2.940977,2.379123
2691,11554,830000000,0.970454,-0.757968,1.609413,1.225772,-2.876563,2.331094
2692,11554,930000000,0.966656,-0.658029,1.609480,1.179001,-2.820361,2.285877
2693,11555,30000000,0.962826,-0.558094,1.609513,1.117719,-2.745474,2.259604
2694,11555,130000000,0.970268,-0.466388,1.607903,1.056080,-2.667331,2.239243
2695,11555,230000000,0.966584,-0.366452,1.607787,0.983552,-2.582516,2.202646
2696,11555,330000000,0.962894,-0.266518,1.607834,0.925656,-2.498477,2.163648
2697,11555,430000000,0.969743,-0.166228,1.609045,0.871974,-2.411196,2.098911
2698,11555,530000000,0.965921,-0.066300,1.609094,0.837930,-2.342678,2.046712
2699,11555,630000000,0.962087,0.033627,1.609159,0.798029,-2.249487,2.010118
2700,11555,730000000,0.967672,0.129602,1.607726,0.758014,-2.157958,1.988454
2701,11555,830000000,0.963978,0.229534,1.607751,0.718737,-2.065114,1.976905
2702,11555,930000000,0.960275,0.329465,1.607819,0.680349,-1.971387,1.965779
2703,11556,30000000,0.958445,0.433786,1.606983,0.663579,-1.868480,1.942664
2704,11556,130000000,0.955509,0.533738,1.569224,0.628415,-1.773260,1.927096
2705,11556,230000000,0.962602,0.633455,1.417047,0.594122,-1.677821,1.918983
2706,11556,330000000,0.991630,0.723594,1.217474,0.568046,-1.580916,1.913603
2707,11556,430000000,1.039274,0.812721,1.009516,0.534881,-1.485407,1.900723
2708,11556,530000000,1.105063,0.890526,0.876064,0.503658,-1.389416,1.882975
2709,11556,630000000,1.180973,0.957900,0.875839,0.473977,-1.293099,1.862657
2710,11556,730000000,1.248596,1.033208,0.875846,0.453413,-1.199380,1.840183
2711,11556,830000000,1.315221,1.108945,0.875903,0.428219,-1.102056,1.818609
2712,11556,930000000,1.383048,1.179137,0.872869,0.405617,-1.004204,1.798779
2713,11557,30000000,1.448646,1.255211,0.872871,0.398326,-0.913967,1.788588
2714,11557,130000000,1.513863,1.331445,0.872875,0.377468,-0.815913,1.780009
2715,11557,230000000,1.578423,1.398044,0.875684,0.357985,-0.717644,1.768042
2716,11557,330000000,1.654067,1.468098,0.872746,0.365916,-0.595595,1.746512
2717,11557,430000000,1.718678,1.544578,0.872725,0.350117,-0.496764,1.732081
2718,11557,530000000,1.796787,1.618207,0.864894,0.334791,-0.397902,1.736759
2719,11557,630000000,1.861823,1.694247,0.864890,0.327440,-0.296159,1.730012
2720,11557,730000000,1.926808,1.770309,0.864892,0.312966,-0.197225,1.710597
2721,11557,830000000,1.991758,1.846384,0.864896,0.300635,-0.098014,1.680209
2722,11557,930000000,2.071887,1.915453,0.856548,0.303596,0.001017,1.611175
2723,11558,30000000,2.137439,1.990995,0.856568,0.307626,0.062598,1.551462
2724,11558,130000000,2.202957,2.066552,0.856587,0.312932,0.158194,1.484672
2725,11558,230000000,2.268470,2.142111,0.856607,0.331014,0.234234,1.409896
2726,11558,330000000,2.327326,2.209394,0.861620,0.347812,0.303128,1.343463
2727,11558,430000000,2.392451,2.285284,0.861616,0.370138,0.376167,1.273100
2728,11558,530000000,2.457575,2.361173,0.861614,0.379453,0.436116,1.223133
2729,11558,630000000,2.522697,2.437063,0.861614,0.406558,0.497550,1.163318
2730,11558,730000000,2.573193,2.513875,0.871315,0.437832,0.557025,1.092380
2731,11558,830000000,2.644013,2.598046,0.871317,0.493363,0.619900,1.034053
2732,11558,930000000,2.708395,2.674563,0.871313,0.543794,0.699286,0.986234
2733,11559,30000000,2.772779,2.751080,0.871295,0.601180,0.779709,0.948677
2734,11559,129000000,2.837163,2.827596,0.871297,0.662835,0.860417,0.907391
2735,11559,230000000,2.910653,2.896180,0.865172,0.745175,0.932007,0.861277
2736,11559,330000000,2.975505,2.972301,0.865161,0.815109,1.008559,0.820901
2737,11559,429000000,3.040355,3.048422,0.865189,0.888705,1.081868,0.764811
2738,11559,530000000,3.114826,3.104200,0.857502,0.966224,1.150898,0.728196
2739,11559,630000000,3.180261,3.179820,0.857485,1.041754,1.210224,0.696422
2740,11559,730000000,3.245696,3.255439,0.857484,1.122840,1.273958,0.670281
2741,11559,830000000,3.311130,3.331059,0.857486,1.204922,1.335722,0.638989
2742,11559,930000000,3.385706,3.400179,0.856075,1.288892,1.394212,0.609183
2743,11560,30000000,3.451247,3.475706,0.856090,1.377910,1.455445,0.571862
2744,11560,129000000,3.516787,3.551234,0.856087,1.465178,1.507572,0.538593
2745,11560,230000000,3.582328,3.626762,0.856089,1.553712,1.556928,0.498859
2746,11560,330000000,3.649583,3.691036,0.908687,1.644229,1.602063,0.463776
2747,11560,429000000,3.704781,3.774446,1.057524,1.735591,1.638098,0.424363
2748,11560,530000000,3.744192,3.866799,1.237614,1.828856,1.676279,0.392954
2749,11560,630000000,3.763927,3.965934,1.439689,1.922901,1.712058,0.360636
2750,11560,730000000,3.763867,4.073277,1.527477,2.017983,1.744633,0.336769
2751,11560,830000000,3.763321,4.174796,1.527512,2.099659,1.788841,0.322701
2752,11560,930000000,3.764139,4.275875,1.527514,2.195584,1.818145,0.299351
2753,11561,30000000,3.765940,4.376637,1.527513,2.292063,1.845282,0.272054
2754,11561,130000000,3.732064,4.484793,1.544325,2.395053,1.855164,0.248445
2755,11561,230000000,3.733415,4.585185,1.544301,2.492423,1.878442,0.248856
2756,11561,330000000,3.733659,4.685471,1.603249,2.589483,1.902714,0.259074
2757,11561,429000000,3.712496,4.797835,1.767219,2.701494,1.918316,0.275526
2758,11561,530000000,3.680733,4.893416,1.964600,2.797309,1.946830,0.312501
2759,11561,630000000,3.630461,4.986765,2.176006,2.891611,1.980019,0.349894
2760,11561,730000000,3.559776,5.060666,2.389957,2.981354,2.011808,0.387784
2761,11561,830000000,3.474449,5.118385,2.559533,3.072074,2.053924,0.465408
2762,11561,930000000,3.389253,5.173584,2.552435,3.135432,2.092466,0.520622
2763,11562,30000000,3.301824,5.226165,2.552427,3.213093,2.118458,0.584011
2764,11562,129000000,3.215583,5.279599,2.552418,3.269698,2.162751,0.634234
2765,11562,229000000,3.130210,5.333648,2.552414,3.343186,2.222549,0.705474
2766,11562,330000000,3.039880,5.377394,2.559286,3.391397,2.258349,0.752388
2767,11562,430000000,2.945403,5.433499,2.557426,3.457760,2.326145,0.812714
2768,11562,530000000,2.867983,5.483404,2.611502,3.503193,2.381774,0.857133
2769,11562,630000000,2.773218,5.526344,2.766896,3.558637,2.459631,0.881374
2770,11562,731000000,2.675781,5.551950,2.925205,3.619193,2.536904,0.910179
2771,11562,830000000,2.568651,5.557610,2.930141,3.677364,2.618232,0.968250
2772,11562,930000000,2.469662,5.575856,2.930140,3.716139,2.682715,1.011769
2773,11563,30000000,2.371012,5.594875,2.930152,3.747404,2.754029,1.029935
2774,11563,129000000,2.259918,5.618566,2.930760,3.796838,2.840186,1.053839
